Source,Target,Type,Id,Label,Weight
N6004,S5017,Undirected,6495,,23
N6004,S5007,Undirected,6496,,17
N6004,G1059,Undirected,6497,,18
N6004,B1789,Undirected,6498,,20
N6004,S5019,Undirected,6499,,30
N6004,N6002,Undirected,6500,,34
N6004,N6006,Undirected,6501,,28
N6004,M1205,Undirected,6502,,40
N6004,G1020,Undirected,6503,,24
N6004,B1735,Undirected,6504,,41
N6004,S5015,Undirected,6505,,31
N6004,V9007,Undirected,6506,,38
N6004,B1793,Undirected,6507,,28
N6004,S5027,Undirected,6508,,29
N6004,B1736,Undirected,6509,,40
N6004,G1052,Undirected,6510,,44
N6004,V9011,Undirected,6511,,36
N6004,G1057,Undirected,6512,,40
N6004,V9001,Undirected,6513,,31
N6004,G1066,Undirected,6514,,27
N6004,G1061,Undirected,6515,,26
N6004,N6001,Undirected,6516,,34
N6004,S5025,Undirected,6517,,35
N6004,S5018,Undirected,6518,,36
N6004,G1050,Undirected,6519,,25
N6004,S5032,Undirected,6520,,36
N6004,N6009,Undirected,6521,,38
N6004,S5014,Undirected,6522,,37
N6004,G1027,Undirected,6523,,24
N6004,B1740,Undirected,6524,,27
N6004,B1732,Undirected,6525,,32
N6004,S5047,Undirected,6526,,36
N6004,S5040,Undirected,6527,,36
N6004,B1739,Undirected,6528,,28
N6004,B1778,Undirected,6529,,34
N6004,G1064,Undirected,6530,,17
N6004,V9022,Undirected,6531,,12
N6004,B1795,Undirected,6532,,32
N6004,G1030,Undirected,6533,,28
N6004,V9012,Undirected,6534,,28
N6004,G1017,Undirected,6535,,39
N6004,S5026,Undirected,6536,,36
N6004,S5011,Undirected,6537,,28
N6004,B1742,Undirected,6538,,25
N6004,B1734,Undirected,6539,,29
N6004,V9002,Undirected,6540,,33
N6004,V9019,Undirected,6541,,22
N6004,B1737,Undirected,6542,,23
N6004,V9014,Undirected,6543,,25
N6004,S5004,Undirected,6544,,14
N6004,S5049,Undirected,6545,,12
N6004,V9026,Undirected,6546,,22
N6004,S5042,Undirected,6547,,10
N6004,S5029,Undirected,6548,,20
N6004,B1790,Undirected,6549,,35
N6004,S5008,Undirected,6550,,22
N6004,N6003,Undirected,6551,,30
N6004,G1065,Undirected,6552,,23
N6004,S5022,Undirected,6553,,17
N6004,S5012,Undirected,6554,,20
N6004,S5038,Undirected,6555,,23
N6004,S5039,Undirected,6556,,22
N6004,B1787,Undirected,6557,,24
N6004,V9016,Undirected,6558,,21
N6004,G1063,Undirected,6559,,16
N6004,S5020,Undirected,6560,,21
N6004,G1021,Undirected,6561,,19
N6004,G1051,Undirected,6562,,22
N6004,S5048,Undirected,6563,,22
N6004,G1039,Undirected,6564,,20
N6004,B1738,Undirected,6565,,25
N6004,V9015,Undirected,6566,,15
N6004,B1788,Undirected,6567,,25
N6004,S5023,Undirected,6568,,14
N6004,S5031,Undirected,6569,,11
B1780,B1782,Undirected,6570,,35
B1780,S5041,Undirected,6571,,22
B1780,G1019,Undirected,6572,,33
B1780,S5016,Undirected,6573,,23
B1780,V9013,Undirected,6574,,18
B1780,B1786,Undirected,6575,,13
B1780,B1792,Undirected,6576,,30
B1780,S5009,Undirected,6577,,20
B1780,B1776,Undirected,6578,,24
B1780,G1033,Undirected,6579,,29
B1780,B1727,Undirected,6580,,28
B1780,V9008,Undirected,6581,,23
B1780,M1207,Undirected,6582,,28
B1780,G1068,Undirected,6583,,20
B1780,V9010,Undirected,6584,,36
B1780,S5005,Undirected,6585,,23
B1780,S5006,Undirected,6586,,23
B1780,S5050,Undirected,6587,,22
B1780,B1779,Undirected,6588,,22
B1780,G1062,Undirected,6589,,22
B1780,G1056,Undirected,6590,,25
B1780,M1204,Undirected,6591,,27
B1780,S5046,Undirected,6592,,21
B1780,G1029,Undirected,6593,,13
B1780,V9018,Undirected,6594,,27
B1780,G1034,Undirected,6595,,31
B1780,V9025,Undirected,6596,,19
B1780,S5002,Undirected,6597,,21
B1780,G1060,Undirected,6598,,30
B1780,S5036,Undirected,6599,,40
B1780,B1729,Undirected,6600,,23
B1780,G1022,Undirected,6601,,26
B1780,B1731,Undirected,6602,,31
B1780,N6005,Undirected,6603,,30
B1780,B1783,Undirected,6604,,33
B1780,V9006,Undirected,6605,,22
B1780,V9004,Undirected,6606,,31
B1780,V9009,Undirected,6607,,27
B1780,V9005,Undirected,6608,,26
B1780,B1728,Undirected,6609,,25
B1780,M1202,Undirected,6610,,23
B1780,G1058,Undirected,6611,,33
B1780,V9017,Undirected,6612,,29
B1780,G1053,Undirected,6613,,21
B1780,M1206,Undirected,6614,,25
B1780,V9027,Undirected,6615,,25
B1780,G1018,Undirected,6616,,25
B1780,G1054,Undirected,6617,,36
B1780,S5017,Undirected,6618,,30
B1780,S5007,Undirected,6619,,25
B1780,G1059,Undirected,6620,,22
B1780,B1789,Undirected,6621,,25
B1780,S5019,Undirected,6622,,25
B1780,N6002,Undirected,6623,,29
B1780,N6006,Undirected,6624,,29
B1780,S5031,Undirected,6625,,8
B1780,N6003,Undirected,6626,,16
B1780,B1795,Undirected,6627,,21
B1780,S5008,Undirected,6628,,22
B1780,V9015,Undirected,6629,,26
B1780,G1030,Undirected,6630,,22
B1780,V9016,Undirected,6631,,29
B1780,G1065,Undirected,6632,,22
B1780,B1738,Undirected,6633,,14
B1780,S5011,Undirected,6634,,21
B1780,G1021,Undirected,6635,,18
B1780,S5048,Undirected,6636,,16
B1780,S5049,Undirected,6637,,17
B1780,B1734,Undirected,6638,,17
B1780,V9026,Undirected,6639,,28
B1780,S5020,Undirected,6640,,31
B1780,G1017,Undirected,6641,,27
B1780,G1039,Undirected,6642,,31
B1780,B1787,Undirected,6643,,29
B1780,V9002,Undirected,6644,,28
B1780,G1063,Undirected,6645,,23
B1780,S5026,Undirected,6646,,29
B1780,V9014,Undirected,6647,,21
B1780,V9019,Undirected,6648,,23
B1780,B1742,Undirected,6649,,26
B1780,V9012,Undirected,6650,,22
B1780,M1205,Undirected,6651,,33
B1780,N6001,Undirected,6652,,35
B1780,G1061,Undirected,6653,,22
B1780,G1066,Undirected,6654,,28
B1780,S5040,Undirected,6655,,27
B1780,B1735,Undirected,6656,,29
B1780,B1737,Undirected,6657,,20
B1780,N6009,Undirected,6658,,35
B1780,S5032,Undirected,6659,,30
B1780,S5004,Undirected,6660,,21
B1780,S5047,Undirected,6661,,25
B1780,S5014,Undirected,6662,,18
B1780,V9011,Undirected,6663,,25
B1780,V9022,Undirected,6664,,28
B1780,B1736,Undirected,6665,,36
B1780,G1057,Undirected,6666,,27
B1780,S5042,Undirected,6667,,23
B1780,S5018,Undirected,6668,,25
B1780,S5029,Undirected,6669,,13
B1780,G1064,Undirected,6670,,23
B1780,S5023,Undirected,6671,,11
B1780,V9007,Undirected,6672,,24
B1780,B1778,Undirected,6673,,26
B1780,S5022,Undirected,6674,,23
B1780,S5027,Undirected,6675,,24
B1780,S5025,Undirected,6676,,16
B1780,G1050,Undirected,6677,,30
B1780,B1788,Undirected,6678,,17
B1780,B1790,Undirected,6679,,25
B1780,B1732,Undirected,6680,,19
B1780,G1027,Undirected,6681,,18
B1780,S5012,Undirected,6682,,23
B1780,V9001,Undirected,6683,,22
B1780,B1739,Undirected,6684,,20
B1780,G1051,Undirected,6685,,20
B1780,G1020,Undirected,6686,,19
B1780,S5039,Undirected,6687,,20
B1780,S5015,Undirected,6688,,25
B1780,B1793,Undirected,6689,,24
B1780,B1740,Undirected,6690,,16
B1780,S5038,Undirected,6691,,35
B1780,G1052,Undirected,6692,,21
B1782,S5041,Undirected,6693,,19
B1782,G1019,Undirected,6694,,28
B1782,S5016,Undirected,6695,,26
B1782,V9013,Undirected,6696,,25
B1782,B1786,Undirected,6697,,20
B1782,B1792,Undirected,6698,,38
B1782,S5009,Undirected,6699,,26
B1782,B1776,Undirected,6700,,39
B1782,G1033,Undirected,6701,,32
B1782,B1727,Undirected,6702,,40
B1782,V9008,Undirected,6703,,47
B1782,M1207,Undirected,6704,,39
B1782,G1068,Undirected,6705,,20
B1782,V9010,Undirected,6706,,39
B1782,S5005,Undirected,6707,,25
B1782,S5006,Undirected,6708,,25
B1782,S5050,Undirected,6709,,26
B1782,B1779,Undirected,6710,,19
B1782,G1062,Undirected,6711,,19
B1782,G1056,Undirected,6712,,12
B1782,M1204,Undirected,6713,,39
B1782,S5046,Undirected,6714,,21
B1782,G1029,Undirected,6715,,22
B1782,V9018,Undirected,6716,,25
B1782,G1034,Undirected,6717,,28
B1782,V9025,Undirected,6718,,25
B1782,S5002,Undirected,6719,,31
B1782,G1060,Undirected,6720,,25
B1782,S5036,Undirected,6721,,39
B1782,B1729,Undirected,6722,,39
B1782,G1022,Undirected,6723,,24
B1782,B1731,Undirected,6724,,40
B1782,N6005,Undirected,6725,,35
B1782,B1783,Undirected,6726,,40
B1782,V9006,Undirected,6727,,34
B1782,V9004,Undirected,6728,,36
B1782,V9009,Undirected,6729,,29
B1782,V9005,Undirected,6730,,31
B1782,B1728,Undirected,6731,,34
B1782,M1202,Undirected,6732,,24
B1782,G1058,Undirected,6733,,24
B1782,V9017,Undirected,6734,,20
B1782,G1053,Undirected,6735,,23
B1782,M1206,Undirected,6736,,22
B1782,V9027,Undirected,6737,,27
B1782,G1018,Undirected,6738,,23
B1782,G1054,Undirected,6739,,22
B1782,S5017,Undirected,6740,,28
B1782,S5007,Undirected,6741,,18
B1782,G1059,Undirected,6742,,20
B1782,B1789,Undirected,6743,,26
B1782,S5019,Undirected,6744,,26
B1782,N6002,Undirected,6745,,40
B1782,N6006,Undirected,6746,,45
B1782,M1205,Undirected,6747,,43
B1782,G1020,Undirected,6748,,38
B1782,B1735,Undirected,6749,,35
B1782,S5015,Undirected,6750,,34
B1782,V9007,Undirected,6751,,41
B1782,B1793,Undirected,6752,,31
B1782,S5027,Undirected,6753,,28
B1782,B1736,Undirected,6754,,43
B1782,G1052,Undirected,6755,,44
B1782,V9011,Undirected,6756,,26
B1782,G1057,Undirected,6757,,46
B1782,V9001,Undirected,6758,,19
B1782,G1066,Undirected,6759,,26
B1782,G1061,Undirected,6760,,26
B1782,N6001,Undirected,6761,,45
B1782,S5025,Undirected,6762,,25
B1782,S5018,Undirected,6763,,35
B1782,G1050,Undirected,6764,,16
B1782,S5032,Undirected,6765,,25
B1782,N6009,Undirected,6766,,39
B1782,S5014,Undirected,6767,,24
B1782,G1027,Undirected,6768,,18
B1782,B1740,Undirected,6769,,20
B1782,B1732,Undirected,6770,,20
B1782,S5047,Undirected,6771,,33
B1782,S5040,Undirected,6772,,24
B1782,B1739,Undirected,6773,,19
B1782,B1778,Undirected,6774,,24
B1782,G1064,Undirected,6775,,18
B1782,V9022,Undirected,6776,,14
B1782,B1795,Undirected,6777,,31
B1782,G1030,Undirected,6778,,30
B1782,V9012,Undirected,6779,,23
B1782,G1017,Undirected,6780,,35
B1782,S5026,Undirected,6781,,38
B1782,S5011,Undirected,6782,,32
B1782,B1742,Undirected,6783,,35
B1782,B1734,Undirected,6784,,33
B1782,V9002,Undirected,6785,,29
B1782,V9019,Undirected,6786,,29
B1782,B1737,Undirected,6787,,26
B1782,V9014,Undirected,6788,,36
B1782,S5004,Undirected,6789,,33
B1782,S5049,Undirected,6790,,28
B1782,V9026,Undirected,6791,,27
B1782,S5042,Undirected,6792,,14
B1782,S5029,Undirected,6793,,27
B1782,B1790,Undirected,6794,,36
B1782,S5008,Undirected,6795,,38
B1782,N6003,Undirected,6796,,42
B1782,G1065,Undirected,6797,,23
B1782,S5022,Undirected,6798,,14
B1782,S5012,Undirected,6799,,23
B1782,S5038,Undirected,6800,,24
B1782,S5039,Undirected,6801,,21
B1782,B1787,Undirected,6802,,22
B1782,V9016,Undirected,6803,,20
B1782,G1063,Undirected,6804,,27
B1782,S5020,Undirected,6805,,35
B1782,G1021,Undirected,6806,,27
B1782,G1051,Undirected,6807,,21
B1782,S5048,Undirected,6808,,32
B1782,G1039,Undirected,6809,,21
B1782,B1738,Undirected,6810,,24
B1782,V9015,Undirected,6811,,19
B1782,B1788,Undirected,6812,,15
B1782,S5031,Undirected,6813,,14
B1782,S5023,Undirected,6814,,13
S5041,G1019,Undirected,6815,,28
S5041,S5016,Undirected,6816,,24
S5041,V9013,Undirected,6817,,18
S5041,B1786,Undirected,6818,,19
S5041,B1792,Undirected,6819,,30
S5041,S5009,Undirected,6820,,19
S5041,B1776,Undirected,6821,,27
S5041,G1033,Undirected,6822,,34
S5041,B1727,Undirected,6823,,31
S5041,V9008,Undirected,6824,,27
S5041,M1207,Undirected,6825,,28
S5041,G1068,Undirected,6826,,20
S5041,V9010,Undirected,6827,,27
S5041,S5005,Undirected,6828,,21
S5041,S5006,Undirected,6829,,20
S5041,S5050,Undirected,6830,,16
S5041,B1779,Undirected,6831,,18
S5041,G1062,Undirected,6832,,26
S5041,G1056,Undirected,6833,,20
S5041,M1204,Undirected,6834,,25
S5041,S5046,Undirected,6835,,18
S5041,G1029,Undirected,6836,,18
S5041,V9018,Undirected,6837,,24
S5041,G1034,Undirected,6838,,18
S5041,V9025,Undirected,6839,,15
S5041,S5002,Undirected,6840,,27
S5041,G1060,Undirected,6841,,21
S5041,S5036,Undirected,6842,,30
S5041,B1729,Undirected,6843,,26
S5041,G1022,Undirected,6844,,30
S5041,B1731,Undirected,6845,,30
S5041,N6005,Undirected,6846,,23
S5041,B1783,Undirected,6847,,31
S5041,V9006,Undirected,6848,,27
S5041,V9004,Undirected,6849,,29
S5041,V9009,Undirected,6850,,25
S5041,V9005,Undirected,6851,,27
S5041,B1728,Undirected,6852,,34
S5041,M1202,Undirected,6853,,33
S5041,G1058,Undirected,6854,,24
S5041,V9017,Undirected,6855,,22
S5041,G1053,Undirected,6856,,18
S5041,M1206,Undirected,6857,,26
S5041,V9027,Undirected,6858,,15
S5041,G1018,Undirected,6859,,24
S5041,G1054,Undirected,6860,,20
S5041,S5017,Undirected,6861,,24
S5041,S5007,Undirected,6862,,20
S5041,G1059,Undirected,6863,,16
S5041,B1789,Undirected,6864,,24
S5041,S5019,Undirected,6865,,31
S5041,N6002,Undirected,6866,,28
S5041,N6006,Undirected,6867,,24
S5041,S5023,Undirected,6868,,6
S5041,B1788,Undirected,6869,,21
S5041,S5012,Undirected,6870,,26
S5041,B1790,Undirected,6871,,21
S5041,S5039,Undirected,6872,,25
S5041,S5022,Undirected,6873,,24
S5041,S5029,Undirected,6874,,26
S5041,S5042,Undirected,6875,,22
S5041,S5004,Undirected,6876,,23
S5041,V9012,Undirected,6877,,19
S5041,B1737,Undirected,6878,,23
S5041,S5038,Undirected,6879,,26
S5041,G1051,Undirected,6880,,29
S5041,B1795,Undirected,6881,,18
S5041,G1030,Undirected,6882,,23
S5041,G1017,Undirected,6883,,18
S5041,S5026,Undirected,6884,,20
S5041,M1205,Undirected,6885,,35
S5041,S5011,Undirected,6886,,24
S5041,B1742,Undirected,6887,,23
S5041,N6001,Undirected,6888,,27
S5041,B1734,Undirected,6889,,22
S5041,V9002,Undirected,6890,,29
S5041,G1061,Undirected,6891,,30
S5041,G1066,Undirected,6892,,23
S5041,S5040,Undirected,6893,,16
S5041,V9019,Undirected,6894,,26
S5041,B1735,Undirected,6895,,35
S5041,N6009,Undirected,6896,,26
S5041,S5032,Undirected,6897,,18
S5041,V9014,Undirected,6898,,17
S5041,S5047,Undirected,6899,,23
S5041,S5049,Undirected,6900,,16
S5041,S5014,Undirected,6901,,22
S5041,V9011,Undirected,6902,,19
S5041,V9022,Undirected,6903,,17
S5041,B1736,Undirected,6904,,29
S5041,G1057,Undirected,6905,,30
S5041,V9026,Undirected,6906,,18
S5041,S5018,Undirected,6907,,22
S5041,G1064,Undirected,6908,,23
S5041,S5031,Undirected,6909,,6
S5041,B1740,Undirected,6910,,26
S5041,G1050,Undirected,6911,,20
S5041,S5048,Undirected,6912,,30
S5041,G1063,Undirected,6913,,25
S5041,S5027,Undirected,6914,,25
S5041,S5020,Undirected,6915,,18
S5041,B1732,Undirected,6916,,20
S5041,G1039,Undirected,6917,,21
S5041,N6003,Undirected,6918,,19
S5041,V9016,Undirected,6919,,22
S5041,B1793,Undirected,6920,,20
S5041,S5015,Undirected,6921,,22
S5041,G1021,Undirected,6922,,24
S5041,G1027,Undirected,6923,,20
S5041,S5008,Undirected,6924,,22
S5041,S5025,Undirected,6925,,26
S5041,V9007,Undirected,6926,,19
S5041,B1739,Undirected,6927,,17
S5041,B1778,Undirected,6928,,27
S5041,B1787,Undirected,6929,,19
S5041,B1738,Undirected,6930,,16
S5041,V9015,Undirected,6931,,19
S5041,G1065,Undirected,6932,,26
S5041,G1020,Undirected,6933,,18
S5041,V9001,Undirected,6934,,16
S5041,G1052,Undirected,6935,,21
G1019,S5016,Undirected,6936,,29
G1019,V9013,Undirected,6937,,26
G1019,B1786,Undirected,6938,,18
G1019,B1792,Undirected,6939,,39
G1019,S5009,Undirected,6940,,22
G1019,B1776,Undirected,6941,,30
G1019,G1033,Undirected,6942,,34
G1019,B1727,Undirected,6943,,41
G1019,V9008,Undirected,6944,,38
G1019,M1207,Undirected,6945,,34
G1019,G1068,Undirected,6946,,21
G1019,V9010,Undirected,6947,,37
G1019,S5005,Undirected,6948,,17
G1019,S5006,Undirected,6949,,22
G1019,S5050,Undirected,6950,,21
G1019,B1779,Undirected,6951,,14
G1019,G1062,Undirected,6952,,18
G1019,G1056,Undirected,6953,,25
G1019,M1204,Undirected,6954,,31
G1019,S5046,Undirected,6955,,22
G1019,G1029,Undirected,6956,,18
G1019,V9018,Undirected,6957,,26
G1019,G1034,Undirected,6958,,24
G1019,V9025,Undirected,6959,,25
G1019,S5002,Undirected,6960,,28
G1019,G1060,Undirected,6961,,26
G1019,S5036,Undirected,6962,,32
G1019,B1729,Undirected,6963,,30
G1019,G1022,Undirected,6964,,30
G1019,B1731,Undirected,6965,,30
G1019,N6005,Undirected,6966,,38
G1019,B1783,Undirected,6967,,35
G1019,V9006,Undirected,6968,,32
G1019,V9004,Undirected,6969,,38
G1019,V9009,Undirected,6970,,32
G1019,V9005,Undirected,6971,,27
G1019,B1728,Undirected,6972,,29
G1019,M1202,Undirected,6973,,29
G1019,G1058,Undirected,6974,,19
G1019,V9017,Undirected,6975,,19
G1019,G1053,Undirected,6976,,25
G1019,M1206,Undirected,6977,,24
G1019,V9027,Undirected,6978,,21
G1019,G1018,Undirected,6979,,26
G1019,G1054,Undirected,6980,,27
G1019,S5017,Undirected,6981,,19
G1019,S5007,Undirected,6982,,25
G1019,G1059,Undirected,6983,,23
G1019,B1789,Undirected,6984,,22
G1019,S5019,Undirected,6985,,24
G1019,N6002,Undirected,6986,,40
G1019,N6006,Undirected,6987,,35
G1019,M1205,Undirected,6988,,36
G1019,G1020,Undirected,6989,,28
G1019,B1735,Undirected,6990,,41
G1019,S5015,Undirected,6991,,28
G1019,V9007,Undirected,6992,,25
G1019,B1793,Undirected,6993,,23
G1019,S5027,Undirected,6994,,23
G1019,B1736,Undirected,6995,,32
G1019,G1052,Undirected,6996,,23
G1019,V9011,Undirected,6997,,22
G1019,G1057,Undirected,6998,,22
G1019,V9001,Undirected,6999,,29
G1019,G1066,Undirected,7000,,30
G1019,G1061,Undirected,7001,,24
G1019,N6001,Undirected,7002,,30
G1019,S5025,Undirected,7003,,19
G1019,S5018,Undirected,7004,,23
G1019,G1050,Undirected,7005,,19
G1019,S5032,Undirected,7006,,21
G1019,N6009,Undirected,7007,,36
G1019,S5014,Undirected,7008,,24
G1019,G1027,Undirected,7009,,17
G1019,B1740,Undirected,7010,,22
G1019,B1732,Undirected,7011,,17
G1019,S5047,Undirected,7012,,31
G1019,S5040,Undirected,7013,,23
G1019,B1739,Undirected,7014,,18
G1019,B1778,Undirected,7015,,22
G1019,G1064,Undirected,7016,,28
G1019,V9022,Undirected,7017,,16
G1019,B1795,Undirected,7018,,19
G1019,G1030,Undirected,7019,,22
G1019,V9012,Undirected,7020,,29
G1019,G1017,Undirected,7021,,28
G1019,S5026,Undirected,7022,,22
G1019,S5011,Undirected,7023,,23
G1019,B1742,Undirected,7024,,24
G1019,B1734,Undirected,7025,,24
G1019,V9002,Undirected,7026,,24
G1019,V9019,Undirected,7027,,25
G1019,B1737,Undirected,7028,,25
G1019,V9014,Undirected,7029,,30
G1019,S5004,Undirected,7030,,22
G1019,S5049,Undirected,7031,,19
G1019,V9026,Undirected,7032,,21
G1019,S5042,Undirected,7033,,12
G1019,S5029,Undirected,7034,,26
G1019,B1790,Undirected,7035,,22
G1019,S5008,Undirected,7036,,28
G1019,N6003,Undirected,7037,,40
G1019,G1065,Undirected,7038,,26
G1019,S5022,Undirected,7039,,21
G1019,S5012,Undirected,7040,,26
G1019,S5038,Undirected,7041,,29
G1019,S5039,Undirected,7042,,22
G1019,B1787,Undirected,7043,,26
G1019,V9016,Undirected,7044,,23
G1019,G1063,Undirected,7045,,28
G1019,S5020,Undirected,7046,,21
G1019,G1021,Undirected,7047,,22
G1019,G1051,Undirected,7048,,29
G1019,S5048,Undirected,7049,,22
G1019,G1039,Undirected,7050,,28
G1019,B1738,Undirected,7051,,19
G1019,V9015,Undirected,7052,,20
G1019,B1788,Undirected,7053,,17
G1019,S5023,Undirected,7054,,9
G1019,S5031,Undirected,7055,,8
S5016,V9013,Undirected,7056,,28
S5016,B1786,Undirected,7057,,16
S5016,B1792,Undirected,7058,,40
S5016,S5009,Undirected,7059,,22
S5016,B1776,Undirected,7060,,33
S5016,G1033,Undirected,7061,,31
S5016,B1727,Undirected,7062,,36
S5016,V9008,Undirected,7063,,37
S5016,M1207,Undirected,7064,,37
S5016,G1068,Undirected,7065,,19
S5016,V9010,Undirected,7066,,33
S5016,S5005,Undirected,7067,,18
S5016,S5006,Undirected,7068,,26
S5016,S5050,Undirected,7069,,25
S5016,B1779,Undirected,7070,,19
S5016,G1062,Undirected,7071,,26
S5016,G1056,Undirected,7072,,27
S5016,M1204,Undirected,7073,,36
S5016,S5046,Undirected,7074,,22
S5016,G1029,Undirected,7075,,27
S5016,V9018,Undirected,7076,,22
S5016,G1034,Undirected,7077,,24
S5016,V9025,Undirected,7078,,23
S5016,S5002,Undirected,7079,,27
S5016,G1060,Undirected,7080,,25
S5016,S5036,Undirected,7081,,39
S5016,B1729,Undirected,7082,,45
S5016,G1022,Undirected,7083,,32
S5016,B1731,Undirected,7084,,39
S5016,N6005,Undirected,7085,,40
S5016,B1783,Undirected,7086,,41
S5016,V9006,Undirected,7087,,31
S5016,V9004,Undirected,7088,,42
S5016,V9009,Undirected,7089,,33
S5016,V9005,Undirected,7090,,39
S5016,B1728,Undirected,7091,,37
S5016,M1202,Undirected,7092,,24
S5016,G1058,Undirected,7093,,19
S5016,V9017,Undirected,7094,,19
S5016,G1053,Undirected,7095,,21
S5016,M1206,Undirected,7096,,27
S5016,V9027,Undirected,7097,,23
S5016,G1018,Undirected,7098,,30
S5016,G1054,Undirected,7099,,29
S5016,S5017,Undirected,7100,,25
S5016,S5007,Undirected,7101,,20
S5016,G1059,Undirected,7102,,28
S5016,B1789,Undirected,7103,,25
S5016,S5019,Undirected,7104,,30
S5016,N6002,Undirected,7105,,37
S5016,N6006,Undirected,7106,,31
S5016,S5031,Undirected,7107,,6
S5016,N6003,Undirected,7108,,21
S5016,B1795,Undirected,7109,,24
S5016,S5008,Undirected,7110,,25
S5016,V9015,Undirected,7111,,24
S5016,G1030,Undirected,7112,,25
S5016,V9016,Undirected,7113,,22
S5016,G1065,Undirected,7114,,30
S5016,B1738,Undirected,7115,,19
S5016,S5011,Undirected,7116,,19
S5016,G1021,Undirected,7117,,21
S5016,S5048,Undirected,7118,,21
S5016,S5049,Undirected,7119,,24
S5016,B1734,Undirected,7120,,23
S5016,V9026,Undirected,7121,,29
S5016,S5020,Undirected,7122,,22
S5016,G1017,Undirected,7123,,30
S5016,G1039,Undirected,7124,,21
S5016,B1787,Undirected,7125,,19
S5016,V9002,Undirected,7126,,20
S5016,G1063,Undirected,7127,,29
S5016,S5026,Undirected,7128,,14
S5016,V9014,Undirected,7129,,28
S5016,V9019,Undirected,7130,,24
S5016,B1742,Undirected,7131,,20
S5016,S5027,Undirected,7132,,14
S5016,G1050,Undirected,7133,,32
S5016,G1020,Undirected,7134,,26
S5016,G1027,Undirected,7135,,22
S5016,G1052,Undirected,7136,,21
S5016,B1740,Undirected,7137,,23
S5016,S5025,Undirected,7138,,23
S5016,S5038,Undirected,7139,,26
S5016,S5039,Undirected,7140,,23
S5016,B1735,Undirected,7141,,17
S5016,B1739,Undirected,7142,,17
S5016,B1790,Undirected,7143,,27
S5016,S5032,Undirected,7144,,23
S5016,S5018,Undirected,7145,,31
S5016,N6009,Undirected,7146,,33
S5016,B1793,Undirected,7147,,33
S5016,V9022,Undirected,7148,,20
S5016,G1057,Undirected,7149,,22
S5016,S5022,Undirected,7150,,21
S5016,S5012,Undirected,7151,,24
S5016,B1737,Undirected,7152,,27
S5016,M1205,Undirected,7153,,38
S5016,S5015,Undirected,7154,,27
S5016,V9001,Undirected,7155,,26
S5016,N6001,Undirected,7156,,29
S5016,S5029,Undirected,7157,,25
S5016,G1061,Undirected,7158,,24
S5016,S5004,Undirected,7159,,28
S5016,S5014,Undirected,7160,,24
S5016,B1732,Undirected,7161,,26
S5016,S5047,Undirected,7162,,24
S5016,V9012,Undirected,7163,,19
S5016,V9011,Undirected,7164,,26
S5016,G1051,Undirected,7165,,23
S5016,B1788,Undirected,7166,,18
S5016,S5042,Undirected,7167,,15
S5016,B1778,Undirected,7168,,22
S5016,G1066,Undirected,7169,,32
S5016,G1064,Undirected,7170,,31
S5016,B1736,Undirected,7171,,15
S5016,S5040,Undirected,7172,,20
S5016,S5023,Undirected,7173,,8
S5016,V9007,Undirected,7174,,19
V9013,B1786,Undirected,7175,,27
V9013,B1792,Undirected,7176,,30
V9013,S5009,Undirected,7177,,26
V9013,B1776,Undirected,7178,,29
V9013,G1033,Undirected,7179,,29
V9013,B1727,Undirected,7180,,34
V9013,V9008,Undirected,7181,,32
V9013,M1207,Undirected,7182,,26
V9013,G1068,Undirected,7183,,18
V9013,V9010,Undirected,7184,,24
V9013,S5005,Undirected,7185,,23
V9013,S5006,Undirected,7186,,28
V9013,S5050,Undirected,7187,,21
V9013,B1779,Undirected,7188,,19
V9013,G1062,Undirected,7189,,27
V9013,G1056,Undirected,7190,,21
V9013,M1204,Undirected,7191,,25
V9013,S5046,Undirected,7192,,21
V9013,G1029,Undirected,7193,,29
V9013,V9018,Undirected,7194,,20
V9013,G1034,Undirected,7195,,25
V9013,V9025,Undirected,7196,,30
V9013,S5002,Undirected,7197,,17
V9013,G1060,Undirected,7198,,25
V9013,S5036,Undirected,7199,,27
V9013,B1729,Undirected,7200,,30
V9013,G1022,Undirected,7201,,25
V9013,B1731,Undirected,7202,,37
V9013,N6005,Undirected,7203,,27
V9013,B1783,Undirected,7204,,35
V9013,V9006,Undirected,7205,,25
V9013,V9004,Undirected,7206,,34
V9013,V9009,Undirected,7207,,22
V9013,V9005,Undirected,7208,,19
V9013,B1728,Undirected,7209,,25
V9013,M1202,Undirected,7210,,26
V9013,G1058,Undirected,7211,,21
V9013,V9017,Undirected,7212,,30
V9013,G1053,Undirected,7213,,25
V9013,M1206,Undirected,7214,,28
V9013,V9027,Undirected,7215,,26
V9013,G1018,Undirected,7216,,27
V9013,G1054,Undirected,7217,,21
V9013,S5017,Undirected,7218,,24
V9013,S5007,Undirected,7219,,18
V9013,G1059,Undirected,7220,,22
V9013,B1789,Undirected,7221,,25
V9013,S5019,Undirected,7222,,34
V9013,N6002,Undirected,7223,,27
V9013,N6006,Undirected,7224,,35
V9013,S5023,Undirected,7225,,8
V9013,B1788,Undirected,7226,,22
V9013,S5012,Undirected,7227,,28
V9013,B1790,Undirected,7228,,23
V9013,S5039,Undirected,7229,,25
